price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
0.031,0.444,0.312,0.177,0.008,2.0,0,0,4,0.258,0.0,0.099,10.0,19,21
0.01,0.222,0.125,0.032,0.007,1.0,0,0,4,0.046,0.0,0.303,0.154,36,62
0.014,0.333,0.312,0.109,0.002,2.0,0,0,3,0.158,0.0,0.015,10.0,35,61
0.012,0.444,0.312,0.15,0.01,2.0,0,0,3,0.218,0.0,0.084,10.0,18,26
0.026,0.333,0.219,0.106,0.007,1.0,0,0,4,0.121,0.062,0.268,0.065,35,63
0.015,0.444,0.312,0.2,0.005,2.0,0,0,3,0.291,0.0,0.05,0.055,18,19
0.015,0.444,0.281,0.106,0.03,1.0,0,0,4,0.091,0.12,0.243,10.0,32,36
0.012,0.333,0.312,0.053,0.0,2.0,0,0,3,0.039,0.073,0.045,10.0,35,55
0.013,0.222,0.125,0.066,0.025,1.0,0,1,3,0.07,0.05,0.353,0.06,41,40
0.012,0.444,0.312,0.096,0.004,2.0,0,0,3,0.139,0.0,0.055,10.0,21,23
0.032,0.333,0.281,0.204,0.011,2.0,0,0,3,0.298,0.0,0.154,0.025,3,5
0.039,0.444,0.406,0.234,0.01,2.0,0,3,4,0.228,0.212,0.268,0.065,6,68
0.008,0.333,0.125,0.039,0.016,1.0,0,0,4,0.056,0.0,0.343,10.0,35,71
0.016,0.333,0.219,0.122,0.004,1.0,0,0,3,0.1,0.147,0.243,0.104,35,47
0.01,0.333,0.25,0.078,0.007,1.0,0,0,5,0.114,0.0,0.228,10.0,14,2
0.036,0.556,0.5,0.254,0.014,2.0,0,0,3,0.371,0.0,0.045,10.0,33,43
0.019,0.222,0.125,0.049,0.003,1.5,0,0,4,0.071,0.0,0.536,0.119,35,53
0.008,0.333,0.25,0.074,0.007,1.0,0,0,3,0.107,0.0,0.412,10.0,34,69
0.005,0.333,0.125,0.074,0.014,1.0,0,0,4,0.107,0.0,0.179,0.07,18,26
0.036,0.556,0.281,0.162,0.009,2.0,0,0,3,0.237,0.0,0.209,0.06,23,25
0.017,0.333,0.281,0.118,0.007,2.0,0,0,4,0.171,0.0,0.124,10.0,5,9
0.022,0.222,0.188,0.06,0.004,1.0,0,0,3,0.087,0.0,0.328,0.099,35,74
0.025,0.444,0.312,0.135,0.025,2.0,0,0,3,0.197,0.0,0.084,10.0,31,32
0.027,0.333,0.188,0.162,0.004,1.5,0,2,3,0.119,0.218,0.367,0.089,35,50
0.02,0.333,0.438,0.148,0.002,2.0,0,0,3,0.187,0.054,0.084,10.0,19,21
0.027,0.444,0.219,0.122,0.009,1.0,0,0,5,0.069,0.205,0.328,0.144,23,25
0.017,0.667,0.281,0.241,0.01,1.0,0,0,4,0.287,0.122,0.328,10.0,35,60
0.03,0.444,0.312,0.205,0.007,2.0,0,0,3,0.299,0.0,0.045,10.0,25,37
0.015,0.444,0.344,0.121,0.034,1.0,0,0,4,0.177,0.0,0.263,0.065,41,40
0.031,0.444,0.312,0.253,0.02,1.0,0,4,3,0.249,0.224,0.129,0.07,3,5
0.025,0.333,0.219,0.099,0.009,1.0,0,0,4,0.145,0.0,0.273,10.0,3,4
0.026,0.222,0.125,0.046,0.004,1.0,0,0,4,0.066,0.0,0.531,10.0,35,47
0.017,0.222,0.125,0.084,0.006,1.0,0,0,3,0.072,0.093,0.362,0.099,35,47
0.008,0.444,0.188,0.058,0.007,1.0,0,0,4,0.084,0.0,0.218,10.0,14,13
0.022,0.333,0.281,0.126,0.009,1.0,0,0,4,0.125,0.11,0.149,10.0,25,37
0.018,0.333,0.219,0.146,0.013,1.0,0,0,3,0.138,0.139,0.243,0.104,20,67
0.025,0.333,0.25,0.124,0.002,1.0,0,0,4,0.081,0.187,0.487,10.0,35,47
0.016,0.222,0.25,0.074,0.003,1.0,0,0,3,0.108,0.0,0.055,10.0,31,32
0.011,0.222,0.219,0.067,0.031,1.0,0,0,4,0.097,0.0,0.318,0.154,14,2
0.013,0.444,0.312,0.17,0.004,2.0,0,0,3,0.248,0.0,0.025,10.0,1,0
0.031,0.444,0.312,0.204,0.006,2.0,0,0,3,0.298,0.0,0.04,10.0,16,17
0.015,0.333,0.125,0.09,0.013,1.0,0,0,4,0.132,0.0,0.303,0.154,26,68
0.014,0.333,0.25,0.088,0.008,1.0,0,0,3,0.128,0.0,0.184,0.05,5,9
0.019,0.333,0.219,0.182,0.037,1.0,0,0,4,0.134,0.247,0.179,0.07,16,15
0.025,0.333,0.312,0.223,0.004,2.0,0,2,3,0.229,0.18,0.03,10.0,35,63
0.016,0.444,0.375,0.151,0.005,1.0,0,2,3,0.121,0.187,0.268,0.01,35,57
0.03,0.444,0.375,0.239,0.004,1.0,0,0,3,0.178,0.32,0.298,0.045,35,50
0.012,0.333,0.125,0.052,0.009,1.0,0,0,3,0.075,0.0,0.303,10.0,17,16
0.039,0.444,0.469,0.221,0.01,2.0,0,0,3,0.216,0.199,0.03,10.0,19,21
0.015,0.333,0.312,0.121,0.004,2.0,0,0,3,0.176,0.0,0.04,10.0,38,38
0.015,0.333,0.312,0.118,0.008,2.0,0,0,3,0.171,0.0,0.104,10.0,27,27
0.028,0.333,0.25,0.11,0.004,1.5,0,0,4,0.149,0.021,0.362,0.079,35,55
0.021,0.333,0.25,0.15,0.004,1.5,0,0,3,0.156,0.118,0.422,10.0,35,57
0.02,0.333,0.312,0.1,0.008,2.0,0,0,3,0.146,0.0,0.149,10.0,16,15
0.019,0.333,0.312,0.087,0.001,2.0,0,0,3,0.074,0.1,0.035,10.0,35,58
0.016,0.333,0.125,0.056,0.011,1.0,0,0,4,0.082,0.0,0.283,0.065,3,7
0.045,0.444,0.375,0.142,0.005,1.5,0,0,4,0.1,0.201,0.497,0.343,35,52
0.008,0.333,0.125,0.098,0.006,1.0,0,0,3,0.081,0.116,0.253,0.03,1,0
0.092,0.444,0.438,0.331,0.012,1.5,0,0,5,0.431,0.095,0.392,10.0,35,53
0.019,0.444,0.219,0.131,0.003,1.5,0,0,4,0.097,0.174,0.442,0.228,35,63
0.027,0.333,0.312,0.166,0.012,2.0,0,0,3,0.241,0.0,0.119,0.025,3,5
0.016,0.444,0.375,0.216,0.008,2.0,0,0,3,0.23,0.16,0.119,0.025,18,19
0.019,0.222,0.219,0.061,0.002,1.0,0,0,4,0.041,0.089,0.551,10.0,35,47
0.007,0.333,0.125,0.041,0.009,1.0,0,0,4,0.06,0.0,0.228,10.0,14,2
0.013,0.222,0.125,0.041,0.004,1.5,0,0,4,0.06,0.0,0.536,0.119,35,57
0.016,0.556,0.344,0.145,0.009,1.0,0,0,3,0.103,0.203,0.273,0.124,36,70
0.019,0.444,0.344,0.171,0.005,2.0,0,0,3,0.249,0.0,0.005,0.452,27,27
0.009,0.556,0.188,0.163,0.005,1.5,0,0,4,0.126,0.21,0.427,10.0,12,12
0.009,0.333,0.312,0.118,0.008,2.0,0,0,3,0.171,0.0,0.129,0.07,32,35
0.009,0.333,0.25,0.062,0.003,1.5,0,0,5,0.091,0.0,0.531,10.0,35,57
0.017,0.222,0.188,0.049,0.0,3.0,0,0,3,0.072,0.0,0.03,10.0,35,47
0.048,0.444,0.375,0.391,0.007,2.0,0,3,3,0.354,0.405,0.03,10.0,3,5
0.008,0.333,0.125,0.059,0.004,1.5,0,0,4,0.086,0.0,0.377,10.0,1,1
0.014,0.333,0.188,0.088,0.006,1.0,0,0,3,0.128,0.0,0.194,10.0,20,67
0.038,0.444,0.438,0.173,0.002,2.0,0,0,3,0.187,0.122,0.065,10.0,35,47
0.032,0.333,0.25,0.163,0.004,1.5,0,0,4,0.115,0.23,0.536,0.119,35,58
0.012,0.333,0.125,0.052,0.007,1.0,0,0,4,0.076,0.0,0.228,10.0,35,49
0.014,0.556,0.219,0.119,0.006,1.5,0,0,4,0.174,0.0,0.303,0.154,6,68
0.017,0.333,0.25,0.106,0.006,1.0,0,0,4,0.065,0.168,0.298,0.174,36,62
0.018,0.333,0.125,0.069,0.002,1.5,0,0,3,0.101,0.0,0.516,0.0,35,54
0.045,0.333,0.281,0.181,0.038,2.0,0,0,5,0.264,0.0,0.179,10.0,3,4
0.03,0.333,0.188,0.14,0.005,1.5,0,0,5,0.204,0.0,0.487,10.0,35,64
0.016,0.222,0.25,0.055,0.0,3.0,0,0,3,0.08,0.0,0.03,10.0,35,52
0.011,0.333,0.25,0.083,0.005,1.0,0,0,3,0.121,0.0,0.094,10.0,21,23
0.024,0.333,0.25,0.098,0.003,1.0,0,0,5,0.066,0.143,0.457,0.288,35,55
0.013,0.444,0.344,0.109,0.004,1.0,0,0,3,0.075,0.156,0.06,10.0,32,33
0.014,0.333,0.312,0.113,0.003,2.0,0,0,3,0.165,0.0,0.07,10.0,17,16
0.01,0.333,0.188,0.106,0.015,1.0,0,0,3,0.087,0.127,0.273,0.124,3,5
0.025,0.333,0.219,0.11,0.005,1.0,0,0,4,0.138,0.041,0.283,0.065,35,54
0.006,0.333,0.125,0.058,0.008,1.0,0,0,3,0.085,0.0,0.209,0.06,1,0
0.011,0.333,0.312,0.114,0.007,2.0,0,0,3,0.166,0.0,0.119,0.025,1,0
0.011,0.556,0.281,0.137,0.007,2.0,0,0,3,0.2,0.0,0.139,10.0,21,23
0.018,0.444,0.312,0.178,0.033,2.0,0,0,3,0.259,0.0,0.124,10.0,21,23
0.025,0.444,0.312,0.214,0.01,1.0,0,0,5,0.204,0.203,0.338,10.0,35,60
0.02,0.444,0.375,0.169,0.005,2.0,0,0,3,0.246,0.0,0.0,10.0,32,37
0.007,0.222,0.125,0.04,0.012,1.0,0,0,3,0.059,0.0,0.174,0.0,28,28
0.021,0.222,0.125,0.066,0.005,1.0,0,1,4,0.076,0.037,0.377,10.0,35,61
0.011,0.444,0.312,0.098,0.008,2.0,0,0,3,0.143,0.0,0.099,10.0,18,18
0.019,0.333,0.312,0.08,0.001,3.0,0,0,3,0.116,0.0,0.0,10.0,35,50
0.008,0.333,0.312,0.099,0.006,2.0,0,0,3,0.145,0.0,0.099,10.0,1,45
0.013,0.333,0.312,0.169,0.005,2.0,0,0,3,0.247,0.0,0.05,0.055,21,23
0.035,0.333,0.406,0.172,0.003,2.0,0,0,3,0.163,0.166,0.506,0.07,35,48
0.022,0.556,0.312,0.175,0.015,1.5,0,0,4,0.138,0.218,0.467,10.0,35,60
0.013,0.333,0.219,0.089,0.006,1.0,0,0,4,0.061,0.129,0.293,0.025,36,67
0.011,0.333,0.219,0.132,0.009,2.0,0,0,4,0.192,0.0,0.238,10.0,32,37
0.019,0.444,0.312,0.142,0.006,2.0,0,0,3,0.207,0.0,0.094,10.0,35,57
0.018,0.444,0.375,0.191,0.006,1.0,0,0,3,0.135,0.27,0.343,0.005,35,54
0.012,0.333,0.125,0.062,0.04,1.0,0,0,4,0.09,0.0,0.273,10.0,16,15
0.017,0.444,0.312,0.136,0.007,1.0,0,0,4,0.113,0.16,0.189,0.109,20,67
0.013,0.444,0.312,0.141,0.005,2.0,0,0,4,0.206,0.0,0.06,10.0,9,26
0.015,0.444,0.281,0.141,0.006,1.0,0,0,4,0.103,0.193,0.253,10.0,36,62
0.045,0.556,0.344,0.249,0.012,2.0,0,0,5,0.263,0.187,0.223,10.0,23,25
0.021,0.222,0.125,0.04,0.004,1.0,0,0,3,0.059,0.0,0.348,10.0,35,56
0.015,0.556,0.219,0.112,0.009,1.0,0,2,3,0.11,0.1,0.328,0.099,6,68
0.028,0.444,0.281,0.15,0.017,2.0,0,0,4,0.219,0.0,0.184,10.0,17,16
0.012,0.444,0.312,0.133,0.004,2.0,0,0,3,0.194,0.0,0.06,10.0,21,23
0.034,0.444,0.281,0.159,0.041,1.0,0,0,4,0.231,0.0,0.283,0.065,3,6
0.02,0.222,0.25,0.152,0.202,1.5,0,0,3,0.136,0.16,0.109,10.0,16,15
0.012,0.333,0.219,0.08,0.008,1.0,0,0,3,0.117,0.0,0.318,0.045,35,60
0.015,0.444,0.25,0.115,0.013,2.0,0,0,3,0.167,0.0,0.179,10.0,7,10
0.031,0.556,0.344,0.202,0.009,2.0,0,0,3,0.294,0.0,0.005,0.452,25,34
0.034,0.444,0.438,0.228,0.004,2.0,0,2,3,0.232,0.187,0.03,10.0,35,61
0.012,0.333,0.188,0.065,0.0,3.0,0,0,3,0.094,0.0,0.035,10.0,35,62
0.008,0.333,0.125,0.05,0.008,1.0,0,0,3,0.073,0.0,0.263,0.05,18,20
0.039,0.556,0.5,0.257,0.026,2.0,0,0,3,0.375,0.0,0.154,0.025,19,21
0.026,0.556,0.344,0.162,0.008,1.0,0,1,4,0.136,0.189,0.194,10.0,31,31
0.025,0.333,0.375,0.15,0.002,2.0,0,0,5,0.198,0.037,0.442,10.0,35,47
0.009,0.333,0.125,0.058,0.025,1.0,0,0,4,0.085,0.0,0.164,10.0,16,15
0.026,0.444,0.344,0.254,0.007,2.0,0,0,3,0.369,0.0,0.074,10.0,38,38
0.029,0.444,0.5,0.2,0.006,2.0,0,0,3,0.292,0.0,0.05,0.055,33,43
0.011,0.111,0.188,0.033,0.002,2.0,0,0,4,0.049,0.0,0.159,0.015,19,21
0.016,0.333,0.312,0.156,0.046,2.0,0,0,3,0.165,0.116,0.144,10.0,16,15
0.019,0.333,0.219,0.079,0.001,3.0,0,0,3,0.115,0.0,0.01,0.506,35,47
0.01,0.444,0.219,0.116,0.009,1.0,0,0,5,0.169,0.0,0.278,10.0,1,1
0.016,0.444,0.25,0.115,0.003,1.0,0,0,3,0.066,0.189,0.546,10.0,35,64
0.035,0.444,0.281,0.115,0.005,1.0,0,1,3,0.122,0.087,0.253,0.03,35,53
0.02,0.444,0.344,0.193,0.005,1.0,0,0,3,0.14,0.263,0.144,10.0,5,9
0.019,0.444,0.312,0.189,0.003,2.0,0,0,3,0.201,0.139,0.05,0.055,42,41
0.022,0.333,0.312,0.119,0.008,1.0,0,0,4,0.066,0.201,0.328,10.0,35,56
0.019,0.333,0.219,0.103,0.005,1.0,0,1,3,0.094,0.104,0.139,10.0,35,63
0.019,0.333,0.219,0.123,0.008,1.0,0,0,3,0.091,0.166,0.184,0.05,31,31
0.014,0.444,0.125,0.09,0.007,1.5,0,0,3,0.131,0.0,0.298,0.045,35,61
0.011,0.333,0.312,0.12,0.007,2.0,0,0,3,0.175,0.0,0.119,0.025,1,0
0.065,0.556,0.438,0.352,0.024,2.0,0,3,3,0.336,0.33,0.03,10.0,23,25
0.026,0.333,0.312,0.126,0.007,2.0,0,0,4,0.184,0.0,0.194,10.0,3,7
0.024,0.333,0.312,0.132,0.003,2.0,0,0,3,0.192,0.0,0.045,10.0,31,31
0.029,0.444,0.219,0.16,0.008,1.0,0,0,3,0.113,0.226,0.318,0.045,3,3
0.023,0.333,0.312,0.144,0.009,2.0,0,0,3,0.209,0.0,0.134,0.07,33,42
0.024,0.333,0.219,0.194,0.008,1.0,0,0,4,0.138,0.27,0.164,10.0,3,5
0.036,0.333,0.281,0.201,0.04,2.0,0,0,3,0.26,0.062,0.223,0.02,3,4
0.025,0.444,0.344,0.177,0.032,2.0,0,0,5,0.258,0.0,0.189,10.0,42,44
0.01,0.222,0.188,0.042,0.001,2.0,0,0,3,0.061,0.0,0.094,10.0,35,62
0.031,0.444,0.438,0.228,0.003,2.0,0,0,3,0.263,0.129,0.035,10.0,16,17
0.019,0.333,0.281,0.08,0.001,3.0,0,0,3,0.116,0.0,0.04,10.0,35,47
0.051,0.444,0.438,0.241,0.01,1.0,0,2,3,0.209,0.268,0.074,10.0,3,5
0.037,0.556,0.5,0.34,0.033,2.0,0,0,3,0.496,0.0,0.184,0.05,3,4
0.018,0.333,0.281,0.132,0.01,2.0,0,0,4,0.192,0.0,0.179,0.07,42,41
0.021,0.333,0.375,0.121,0.0,2.0,0,0,3,0.136,0.075,0.035,10.0,16,17
0.013,0.333,0.125,0.084,0.006,1.0,0,0,3,0.066,0.106,0.253,0.03,36,62
0.009,0.333,0.188,0.068,0.01,1.0,0,0,4,0.1,0.0,0.248,10.0,18,19
0.034,0.444,0.312,0.168,0.003,2.0,0,0,3,0.244,0.0,0.005,0.452,19,21
0.021,0.444,0.344,0.228,0.011,2.0,0,0,3,0.332,0.0,0.114,10.0,42,44
0.018,0.444,0.312,0.156,0.004,2.0,0,0,3,0.228,0.0,0.025,10.0,38,38
0.09,0.444,0.406,0.286,0.019,1.0,0,1,3,0.324,0.174,0.184,0.045,8,3
0.014,0.444,0.219,0.082,0.007,1.0,0,0,3,0.119,0.0,0.268,0.01,16,15
0.01,0.444,0.219,0.156,0.007,1.0,0,0,3,0.123,0.195,0.174,0.0,16,15
0.026,0.444,0.438,0.313,0.004,2.0,0,0,3,0.334,0.228,0.04,10.0,38,38
0.049,0.444,0.438,0.304,0.068,1.0,0,0,3,0.444,0.0,0.065,10.0,31,32
0.009,0.333,0.125,0.077,0.005,1.0,0,0,3,0.113,0.0,0.298,0.045,32,34
0.019,0.444,0.312,0.183,0.005,1.0,0,0,3,0.135,0.247,0.179,10.0,19,22
0.011,0.444,0.312,0.124,0.004,2.0,0,0,3,0.18,0.0,0.055,10.0,18,26
0.021,0.333,0.188,0.124,0.006,1.0,0,0,3,0.18,0.0,0.303,10.0,35,70
0.022,0.444,0.312,0.188,0.005,2.0,0,0,3,0.273,0.0,0.079,0.04,17,16
0.015,0.222,0.125,0.068,0.003,1.0,0,0,3,0.035,0.118,0.442,0.06,35,56
0.011,0.444,0.312,0.124,0.004,2.0,0,0,3,0.181,0.0,0.0,10.0,1,45
0.016,0.444,0.312,0.135,0.002,2.0,0,0,3,0.197,0.0,0.02,10.0,32,37
0.021,0.556,0.375,0.184,0.013,2.0,0,0,3,0.268,0.0,0.089,10.0,11,11
0.026,0.333,0.312,0.185,0.007,2.0,0,0,3,0.27,0.0,0.065,10.0,3,5
0.022,0.333,0.219,0.092,0.01,1.0,0,0,4,0.09,0.083,0.313,0.074,35,57
0.015,0.333,0.25,0.083,0.0,3.0,0,0,3,0.121,0.0,0.055,10.0,35,54
0.024,0.333,0.344,0.112,0.015,1.0,0,2,4,0.164,0.0,0.303,0.154,35,70
0.034,0.333,0.406,0.174,0.003,2.0,0,0,3,0.199,0.102,0.055,10.0,35,59
0.012,0.333,0.125,0.051,0.015,1.0,0,0,4,0.074,0.0,0.228,10.0,32,37
0.023,0.444,0.312,0.166,0.005,2.0,0,0,3,0.242,0.0,0.065,10.0,31,32
0.012,0.444,0.312,0.122,0.005,2.0,0,0,3,0.178,0.0,0.055,10.0,18,19
0.018,0.333,0.312,0.101,0.008,1.0,0,0,3,0.087,0.112,0.079,0.04,35,61
0.02,0.222,0.156,0.066,0.001,2.0,0,0,3,0.096,0.0,0.0,10.0,35,56
0.017,0.444,0.312,0.137,0.006,2.0,0,0,4,0.2,0.0,0.124,10.0,32,37
0.013,0.222,0.312,0.068,0.001,3.0,0,0,3,0.098,0.0,0.045,10.0,35,47
0.086,0.444,0.594,0.273,0.009,2.0,0,2,4,0.334,0.12,0.427,10.0,35,58
0.009,0.444,0.312,0.139,0.008,2.0,0,0,3,0.202,0.0,0.134,0.07,1,0
0.013,0.444,0.312,0.145,0.004,2.0,0,0,3,0.211,0.0,0.04,10.0,21,23
0.01,0.333,0.188,0.115,0.008,1.0,0,0,3,0.08,0.166,0.283,0.07,6,65
0.014,0.444,0.312,0.121,0.006,2.0,0,0,3,0.176,0.0,0.06,10.0,32,34
0.011,0.444,0.219,0.088,0.016,1.5,0,0,3,0.128,0.0,0.228,0.084,32,36
0.019,0.222,0.188,0.056,0.0,2.0,0,0,3,0.062,0.037,0.045,10.0,35,58
0.025,0.556,0.25,0.185,0.016,1.0,0,0,4,0.114,0.29,0.253,10.0,19,21
0.011,0.333,0.25,0.066,0.009,1.0,0,0,3,0.096,0.0,0.233,0.02,32,36
0.026,0.333,0.312,0.171,0.047,2.0,0,0,3,0.249,0.0,0.079,0.04,42,44
0.021,0.333,0.312,0.121,0.005,2.0,0,0,3,0.176,0.0,0.06,10.0,33,42
0.028,0.333,0.469,0.175,0.005,2.5,0,4,4,0.183,0.135,0.184,10.0,35,61
0.023,0.444,0.312,0.161,0.011,2.0,0,0,3,0.235,0.0,0.154,0.025,33,42
0.0,0.556,0.406,0.252,0.011,2.0,0,0,5,0.367,0.0,0.184,10.0,20,67
0.02,0.333,0.125,0.092,0.005,1.0,0,0,3,0.09,0.083,0.442,0.06,35,74
0.008,0.444,0.312,0.136,0.007,2.0,0,0,3,0.198,0.0,0.104,10.0,28,28
0.032,0.222,0.25,0.145,0.597,2.0,0,0,3,0.211,0.0,0.119,0.025,41,40
0.015,0.333,0.25,0.066,0.01,1.0,0,0,3,0.07,0.05,0.149,10.0,33,42
0.022,0.333,0.219,0.112,0.004,1.0,0,0,3,0.072,0.172,0.521,0.05,35,48
0.008,0.333,0.125,0.046,0.008,1.0,0,0,4,0.066,0.0,0.233,10.0,14,13
0.013,0.222,0.188,0.06,0.001,2.0,0,0,3,0.087,0.0,0.065,10.0,35,64
0.028,0.444,0.312,0.227,0.013,2.0,0,0,3,0.331,0.0,0.084,10.0,31,31
0.014,0.444,0.25,0.103,0.005,1.0,0,0,5,0.071,0.149,0.353,10.0,35,49
0.013,0.333,0.312,0.08,0.0,3.0,0,0,3,0.117,0.0,0.06,10.0,35,47
0.061,0.444,0.375,0.268,0.008,1.0,0,4,5,0.238,0.286,0.209,10.0,3,5
0.026,0.444,0.312,0.202,0.007,2.0,0,0,3,0.294,0.0,0.074,10.0,33,42
0.016,0.444,0.312,0.176,0.007,2.0,0,0,3,0.257,0.0,0.104,10.0,32,36
0.016,0.333,0.438,0.066,0.001,2.0,0,0,3,0.07,0.05,0.03,10.0,35,63
0.02,0.444,0.281,0.198,0.007,1.5,0,2,4,0.183,0.199,0.392,10.0,35,74
0.04,0.444,0.375,0.245,0.008,1.0,0,4,4,0.191,0.311,0.189,0.109,3,7
0.025,0.333,0.219,0.066,0.003,1.5,0,0,5,0.096,0.0,0.437,10.0,35,55
0.012,0.333,0.281,0.089,0.004,1.0,0,0,5,0.044,0.16,0.298,10.0,35,54
0.013,0.333,0.281,0.133,0.012,1.0,0,0,3,0.194,0.0,0.084,10.0,1,1
0.021,0.444,0.125,0.098,0.032,1.0,0,0,1,0.062,0.151,0.402,10.0,31,31
0.02,0.556,0.281,0.167,0.012,1.0,0,1,3,0.122,0.228,0.318,0.109,26,68
0.061,0.556,0.438,0.292,0.024,1.0,0,0,3,0.192,0.438,0.278,0.04,3,3
0.036,0.333,0.312,0.236,0.007,1.0,0,0,4,0.153,0.359,0.362,0.079,35,70
0.013,0.222,0.125,0.044,0.007,1.0,0,0,4,0.064,0.0,0.362,0.079,35,51
0.019,0.333,0.312,0.108,0.006,2.0,0,0,3,0.157,0.0,0.124,10.0,33,42
0.017,0.444,0.25,0.142,0.007,1.0,0,0,5,0.083,0.232,0.288,10.0,35,49
0.006,0.333,0.125,0.063,0.007,1.0,0,0,3,0.092,0.0,0.273,0.124,12,12
0.01,0.222,0.125,0.057,0.009,1.0,0,0,4,0.083,0.0,0.169,10.0,41,40
0.021,0.222,0.125,0.049,0.008,1.0,0,0,4,0.071,0.0,0.268,0.065,19,21
0.041,0.556,0.344,0.174,0.008,1.0,0,4,5,0.122,0.247,0.223,10.0,3,5
0.017,0.444,0.312,0.122,0.006,2.0,0,0,4,0.178,0.0,0.199,10.0,19,22
0.009,0.333,0.312,0.087,0.009,1.0,0,0,2,0.073,0.1,0.189,10.0,42,44
0.011,0.333,0.125,0.092,0.006,1.0,0,0,3,0.071,0.118,0.258,0.055,32,36
0.022,0.222,0.188,0.05,0.004,1.0,0,0,3,0.051,0.041,0.447,0.015,35,52
0.017,0.444,0.219,0.124,0.005,1.0,0,2,3,0.103,0.145,0.273,0.124,35,65
0.014,0.333,0.281,0.079,0.001,2.0,0,0,3,0.102,0.025,0.045,10.0,16,15
0.013,0.333,0.188,0.127,0.005,1.0,0,0,3,0.107,0.145,0.283,0.07,35,57
0.096,0.444,0.312,0.374,0.024,2.0,1,2,2,0.465,0.151,0.452,10.0,35,48
0.013,0.444,0.312,0.147,0.005,2.0,0,0,3,0.213,0.0,0.065,10.0,18,18
0.021,0.444,0.312,0.137,0.008,1.0,0,0,3,0.121,0.147,0.169,10.0,31,31
0.024,0.444,0.312,0.166,0.008,2.0,0,0,3,0.242,0.0,0.109,10.0,16,17
0.039,0.444,0.625,0.284,0.04,2.0,0,0,4,0.414,0.0,0.179,0.07,3,4
0.026,0.333,0.25,0.162,0.003,1.5,0,0,5,0.145,0.17,0.457,0.288,35,47
0.021,0.556,0.312,0.173,0.01,1.0,0,0,3,0.114,0.259,0.263,0.05,3,7
0.011,0.333,0.312,0.103,0.001,2.0,0,0,3,0.149,0.0,0.045,10.0,32,34
0.03,0.333,0.125,0.101,0.004,1.5,0,0,4,0.147,0.0,0.536,0.119,35,59
0.045,0.444,0.438,0.289,0.008,2.0,0,0,3,0.42,0.0,0.05,0.055,25,37
0.01,0.333,0.188,0.109,0.027,1.0,0,0,3,0.064,0.178,0.154,0.025,9,26
0.012,0.444,0.25,0.071,0.006,1.0,0,0,3,0.103,0.0,0.318,0.005,35,65
0.012,0.333,0.312,0.068,0.002,2.0,0,0,3,0.1,0.0,0.05,0.055,35,49
0.02,0.333,0.312,0.119,0.009,1.0,0,2,3,0.118,0.104,0.194,10.0,19,22
0.012,0.222,0.125,0.033,0.003,1.0,0,0,4,0.049,0.0,0.362,0.079,35,61
0.014,0.333,0.406,0.079,0.001,3.0,0,0,3,0.115,0.0,0.045,10.0,35,47
0.016,0.444,0.281,0.134,0.005,2.0,0,0,3,0.196,0.0,0.06,10.0,38,38
0.021,0.444,0.125,0.079,0.003,1.5,0,0,5,0.115,0.0,0.511,0.149,35,50
0.031,0.444,0.281,0.124,0.003,2.0,0,0,3,0.18,0.0,0.065,10.0,35,54
0.019,0.333,0.312,0.099,0.001,2.0,0,0,3,0.112,0.062,0.03,10.0,35,56
0.013,0.222,0.312,0.052,0.0,2.0,0,0,3,0.064,0.021,0.035,10.0,35,59
0.024,0.444,0.312,0.18,0.006,2.0,0,0,3,0.262,0.0,0.104,10.0,33,42
0.025,0.444,0.312,0.161,0.007,2.0,0,0,3,0.235,0.0,0.079,0.04,31,31
0.021,0.667,0.469,0.276,0.005,2.0,0,2,3,0.3,0.191,0.05,0.055,32,36
0.015,0.556,0.406,0.186,0.006,1.5,0,0,3,0.216,0.104,0.536,0.0,35,57
0.015,0.222,0.125,0.026,0.0,2.0,0,0,4,0.038,0.0,0.353,10.0,35,46
0.011,0.222,0.281,0.048,0.0,3.0,0,0,3,0.07,0.0,0.04,10.0,35,56
0.043,0.556,0.312,0.244,0.008,2.0,0,0,3,0.355,0.0,0.07,10.0,19,21
0.032,0.444,0.438,0.27,0.034,2.0,0,0,3,0.393,0.0,0.089,10.0,31,32
0.024,0.444,0.312,0.226,0.043,2.0,0,0,3,0.33,0.0,0.05,0.055,4,8
0.017,0.333,0.219,0.142,0.007,1.0,0,0,3,0.083,0.232,0.328,0.099,35,60
0.011,0.556,0.312,0.229,0.008,1.0,0,0,5,0.153,0.34,0.179,10.0,32,36
0.025,0.444,0.281,0.19,0.004,2.0,0,1,4,0.205,0.135,0.437,0.104,35,65
0.007,0.222,0.125,0.023,0.002,1.0,0,0,3,0.033,0.0,0.472,0.065,35,61
0.063,0.556,0.406,0.341,0.022,2.0,0,2,4,0.382,0.216,0.124,10.0,23,25
0.006,0.222,0.125,0.062,0.008,1.0,0,0,3,0.09,0.0,0.477,10.0,35,71
0.087,0.556,0.594,0.411,0.015,2.0,0,0,3,0.43,0.315,0.04,10.0,23,25
0.01,0.333,0.25,0.112,0.007,1.0,0,0,4,0.086,0.145,0.308,10.0,1,1
